"HplID";"Hpl_Wgs84North";"Hpl_Wgs84East";"Hpl_SwerefEast";"Hpl_SwerefNorth";"KommunNamn";"LanNamn";"TatortKod";"TatortNamn";"Befolkning2018";"TatortTyp"
"781156";59,6233755846747;17,1127261341617;619166,614544614;6611364,38198095;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781527";59,6250210864415;17,1025106378457;618584,742412747;6611529,2770789;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781012";59,6273153245766;17,0928861471112;618033,972490298;6611767,53320318;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781171";59,6315105762783;17,0870905680718;617692,501364779;6612224,28205208;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781174";59,6335433957042;17,0830020331415;617454,894001647;6612443,34610663;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781529";59,6423935301152;17,0626979524459;616279,625911589;6613392,8529692;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781196";59,6397721399857;17,0617666249428;616236,200966961;6613099,39224209;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781535";59,6214848557079;17,056210733732;615986,106327205;6611053,82039616;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781536";59,6247437984669;17,0580686758661;616079,638762477;6611419,87303687;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781537";59,6268350777429;17,0599898006733;616180,746963336;6611656,04736307;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781502";59,6386021661718;17,0583187445073;616045,899930383;6612963,11143032;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781503";59,6411358238056;17,0552746531718;615865,578993437;6613239,85767884;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781504";59,6441713615749;17,0541993474199;615794,512460642;6613575,91760897;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781505";59,6459452412394;17,0583440346374;616021,973431179;6613780,63437257;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781506";59,6467565372419;17,0636236535202;616316,696718513;6613880,19238656;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781003";59,6456242905505;17,0637408961823;616327,223236633;6613754,34892655;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781531";59,6306767535894;17,0833008897868;617481,758176055;6612124,74456516;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781532";59,6316107027815;17,0805001175396;617320,591827013;6612223,76437218;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781172";59,6316176284334;17,071442141211;616809,892310711;6612208,5640682;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781537";59,6268726679469;17,0598139625461;616170,702156734;6611659,92446629;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781536";59,62480763143;17,0579647144879;616073,5560388;6611426,79757384;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781535";59,6214413369619;17,0560673481775;615978,170024827;6611048,72516167;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781757";59,6186797798304;17,0790357405651;617283,117510405;6610781,635896;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781428";59,6069779568068;17,0730134649572;616984,136027658;6609468,30246751;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781429";59,6024493331992;17,068787212196;616761,399430685;6608956,71364526;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781430";59,5998363866656;17,072567662023;616983,800621662;6608672,4789557;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781438";59,5954430016596;17,0757137394638;617176,628787181;6608188,93018852;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781431";59,5920303672246;17,0739915978522;617091,298228869;6607805,98085087;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781433";59,5882791685989;17,0729298249322;617044,402289341;6607386,50655029;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781047";59,5858893570769;17,0712644508113;616958,687690207;6607117,52682084;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781434";59,5823446992762;17,0766893352438;617277,290531169;6606732,4824828;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781435";59,5777731728052;17,0842864831411;617722,205629154;6606236,99639309;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781436";59,576992745978;17,0869823442761;617877,167379456;6606154,89631011;"Enköping";"Uppsala län";"T0612";"Bredsand";1413;"Medelstor tätort"
"781087";59,5212650121623;17,3411047304557;632445,483201976;6600429,96799026;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781083";59,5140948364846;17,3583387442654;633448,540070663;6599666,29877913;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781079";59,5115554943429;17,3725303528435;634261,453983539;6599412,21515723;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781068";59,4958730634552;17,359567871817;633590,089488613;6597640,43811067;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781066";59,4885236316719;17,3660617812254;633986,772684541;6596835,41769408;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781068";59,4958726441697;17,3596031651664;633592,088778183;6597640,46235988;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781414";59,5120653733511;17,3370478414205;632252,047592674;6599397,83720318;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781413";59,5132539614405;17,3251953016947;631576,869511507;6599506,62211017;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781088";59,5215911900717;17,3223720646935;631384,71665879;6600429,09625877;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781090";59,5307289832908;17,313185233364;630829,710166009;6601428,15038405;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781093";59,53444640672;17,3045307250102;630326,001213642;6601824,95346879;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781103";59,543973860592;17,2885809468815;629387,707149397;6602854,34703884;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781111";59,5547747758477;17,2701660965503;628305,777964017;6604020,96555938;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781115";59,5605360668668;17,2460927867975;626923,851243049;6604616,06264686;"Enköping";"Uppsala län";"T0588";"Lillkyrka";304;"Mindre tätort"
"781113";59,5591653270284;17,2474670683837;627006,653790065;6604466,10013979;"Enköping";"Uppsala län";"T0588";"Lillkyrka";304;"Mindre tätort"
"781107";59,5488041193985;17,2154062998262;625233,776875291;6603251,84345721;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781104";59,5452435944912;17,2075484333562;624802,860926524;6602840,70283157;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781099";59,5420688213541;17,2022010331903;624512,335471342;6602477,25606176;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781100";59,54267156316;17,1961793475701;624169,732774021;6602533,08576424;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781098";59,5413371328396;17,1822813851404;623389,021023875;6602358,64873812;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781097";59,5408057506787;17,1738798152995;622916,031943076;6602283,92471204;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781095";59,5397712995239;17,1654582635761;622443,722342764;6602153,22136966;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781108";59,5496412910414;17,1546798127209;621798,769954866;6603232,15506193;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781106";59,5489223597633;17,1442533134447;621212,102879657;6603133,05636429;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781110";59,5541059418999;17,1421420688365;621074,176174351;6603706,25488185;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781112";59,557644452917;17,1428836164867;621103,371817565;6604101,52141695;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781118";59,5708853852167;17,1464698345723;621258,364423982;6605582,07400476;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781123";59,5776746082679;17,1462442879661;621221,201891883;6606337,45505369;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781031";59,5809384189284;17,1395949672799;620834,023726106;6606688,67614266;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781038";59,5872688828169;17,1394560605262;620803,476954379;6607393,14844308;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781035";59,5983330056853;17,1239735969378;619890,065108006;6608596,78843841;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781140";59,604282997081;17,1161120068009;619425,297361463;6609244,99920986;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781760";59,6083438864589;17,1130991736162;619240,914238453;6609691,65979575;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781146";59,6159450950951;17,1043226008711;618718,945218284;6610522,13378709;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781210";59,6444476669942;17,0860762440838;617590,049952724;6613662,71208427;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781002";59,6367585897582;17,0754651132808;617018,806335668;6612787,97040874;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781238";59,6606987911759;17,2436070669367;626406,598951938;6615761,37202063;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781227";59,6522262567938;17,2588894841108;627299,511664345;6614847,41924244;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781223";59,6451111541598;17,2641859502237;627624,941550763;6614065,54156408;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781207";59,6413434732171;17,2679590898363;627851,900231192;6613653,38758277;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781186";59,635062072922;17,2701148514031;627997,31349979;6612958,30343939;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781411";59,627188774334;17,2628594347286;627618,211688841;6612067,88941189;"Enköping";"Uppsala län";"T0544";"Grillby";1079;"Medelstor tätort"
"781412";59,6273799319943;17,2545192785278;627147,248979638;6612073,16725918;"Enköping";"Uppsala län";"T0544";"Grillby";1079;"Medelstor tätort"
"781013";59,6256713645753;17,2523365481203;627030,635269402;6611878,79262207;"Enköping";"Uppsala län";"T0544";"Grillby";1079;"Medelstor tätort"
"781029";59,6249774146368;17,2550184266387;627184,478104783;6611806,67693657;"Enköping";"Uppsala län";"T0544";"Grillby";1079;"Medelstor tätort"
"781424";59,6227557538879;17,2610724342054;627534,265852026;6611570,97658584;"Enköping";"Uppsala län";"T0544";"Grillby";1079;"Medelstor tätort"
"781142";59,6100654203887;17,2728008645978;628243,997604037;6610180,89560134;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781141";59,602560182537;17,2719956621463;628227,166819293;6609343,87059516;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781134";59,5938154410486;17,2247440485289;625593,65317735;6608280,11915589;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781649";59,5931902412309;17,206922425919;624590,124506194;6608176,95559742;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781131";59,5922526745937;17,1997124148242;624186,644057853;6608059,08188251;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781135";59,5955650990363;17,17675838134;622878,971913588;6608385,13102335;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781032";59,599860651445;17,1494649143947;621323,118432604;6608813,14275214;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781650";59,6091606050036;17,1318908834058;620298,161821865;6609816,4719604;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781651";59,6170968772536;17,1211646190271;619664,808403428;6610680,58646496;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781144";59,621029797741;17,1084883080699;618935,930618793;6611095,64034323;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781416";59,6422826893033;17,0788477542619;617190,223925352;6613408,91206298;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781002";59,6367332118339;17,0753045924803;617009,846126924;6612784,86226357;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781415";59,6341318584043;17,0852580876621;617580,021355021;6612512,85040526;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781050";59,6486447051404;17,0846753673805;617496,424601967;6614127,46941424;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781234";59,65761696843;17,0787190414217;617129,499433239;6615115,78726797;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781235";59,6592457853755;17,0820096251215;617309,18477368;6615302,92818609;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781247";59,6706643270253;17,0976528090832;618150,210411357;6616601,85440057;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781259";59,6784359204879;17,0997447085587;618240,630289062;6617470,75724326;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781269";59,6931958348749;17,100509195735;618231,64426394;6619115,27707744;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781273";59,7002012378178;17,1119701600857;618851,77567597;6619915,63494173;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781025";59,720007723074;17,1331813354831;619974,253128428;6622158,77826401;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781296";59,7210907734485;17,1370456427678;620187,65438093;6622286,34443502;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781289";59,7165653443011;17,1219910949781;619357,296172873;6621755,36740255;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781286";59,7159601776948;17,0970343294136;617955,97350713;6621643,35515032;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781293";59,7225799452476;17,0948364568395;617809,093949815;6622376,40365765;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781015";59,7344453753317;17,0959864675424;617832,001848704;6623699,38312651;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781316";59,7412240796205;17,0802415151127;616923,369455415;6624426,16880677;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781321";59,7464128359131;17,0653376294208;616067,857449729;6624977,6390464;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781331";59,7589253059721;17,051359904084;615239,400994595;6626346,25020777;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781336";59,7655959605113;17,0616637593092;615795,022427886;6627106,83470609;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781338";59,7678111486109;17,067513662767;616115,824913653;6627363,67842792;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781339";59,7674428886865;17,0842659107588;617057,751020281;6627352,13902588;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781345";59,7732366122909;17,0848255914968;617068,890189935;6627998,12792609;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781350";59,7806029418489;17,0861400744681;617116,874363727;6628820,52506301;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781353";59,784189329139;17,08567196704;617078,035689172;6629218,96212842;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781358";59,7912469623323;17,0891838512783;617250,361407039;6630010,87915452;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781365";59,7967423642553;17,0881122928697;617170,958392159;6630620,77467551;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781366";59,800300467149;17,0942172150633;617500,932051688;6631027,69764435;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781371";59,8036512195144;17,0976427420302;617681,277962382;6631406,8063933;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781372";59,8055646237778;17,0993382553631;617769,629142931;6631622,83266712;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781381";59,8131024825145;17,1005392028456;617810,38155653;6632464,1383252;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781386";59,8191158651262;17,1015745814874;617847,203245825;6633135,43465546;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781395";59,8306670186776;17,099062945774;617665,646486851;6634416,93491901;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781397";59,835835440712;17,0992989591794;617660,638548927;6634992,74363156;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781399";59,8482087623855;17,0925708775502;617240,109856468;6636358,31485011;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781402";59,8542202627957;17,0919641942039;617184,987457201;6637026,49216841;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781403";59,8622627248588;17,0948091356807;617315,994909276;6637926,88304166;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781404";59,8723083400414;17,104821416153;617841,041539385;6639063,01911835;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793051";59,9404849540692;16,8503776228281;603386,144829652;6646228,26138824;"Heby";"Uppsala län";"T6232";"Heby";2705;"Medelstor tätort"
"793035";59,9383843153826;16,8627983129435;604086,588094313;6646013,84822235;"Heby";"Uppsala län";"T6232";"Heby";2705;"Medelstor tätort"
"793082";59,9360670278554;16,8685561183896;604415,54193104;6645764,9165362;"Heby";"Uppsala län";"T6232";"Heby";2705;"Medelstor tätort"
"793075";59,9291849722827;16,8748638859564;604789,666316447;6645008,65713995;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793070";59,9221326891743;16,8810920351731;605160,023121093;6644233,35579027;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793066";59,9169570801578;16,8850187168245;605395,910504486;6643663,36640195;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793017";59,9101394089054;16,891035625037;605753,954553325;6642913,90779791;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793059";59,9021218414538;16,8977434058701;606154,601267596;6642031,99920395;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793018";59,893751215677;16,9036859825454;606513,750440412;6641109,59406809;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793056";59,8854022647935;16,9134307035284;607085,743509962;6640195,77828466;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793019";59,8799606310691;16,920035798027;607472,899222414;6639600,63473559;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"793020";59,8737947014856;16,9230969914472;607664,152898321;6638919,12563121;"Heby";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781401";59,8533079092923;16,9296728397902;608098,691228303;6636648,95501549;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781400";59,8429959931605;16,9251868973843;607880,808480663;6635493,57641285;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781398";59,8381150081794;16,9259684172824;607940,393935376;6634951,43032278;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781393";59,8355621086811;16,926382070989;607971,838026159;6634667,88030955;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781387";59,8304753142474;16,927085012734;608027,70431111;6634102,69429949;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781396";59,8210298259998;16,9230954962803;607834,62848001;6633044,59522361;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781373";59,8080700770923;16,915355943815;607442,433939317;6631589,16784942;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781017";59,8037210098499;16,9062494241578;606945,623468542;6631090,24098715;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781360";59,7930242148443;16,9015333974513;606715,261716688;6629891,72362453;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781179";59,7860806146049;16,9053125822299;606949,537364388;6629124,75677654;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781344";59,77381392519;16,9154655207559;607558,807039808;6627775,48980017;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781018";59,7752764484933;16,9208546760794;607856,649065042;6627947,07229776;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781346";59,7761673477299;16,9237683989241;608017,346648044;6628051,00255354;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781347";59,7771546433561;16,9280029419939;608251,869895389;6628167,82790043;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781346";59,7758268774709;16,9226354658633;607954,845036629;6628011,25163749;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781018";59,7752777906123;16,9185760494332;607728,722666156;6627943,51691641;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781344";59,7736921882706;16,9149986493951;607532,987259252;6627761,17910665;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781019";59,7723200618067;16,9095061913957;607229,026047243;6627599,51993462;"Enköping";"Uppsala län";"T0536";"Fjärdhundra";943;"Mindre tätort"
"781335";59,7650134510127;16,9158499327789;607608,705960923;6626796,32930872;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781332";59,7604524107401;16,9233679610376;608045,630138947;6626300,7613626;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781325";59,7529018441371;16,9402656936365;609019,287831831;6625487,79589036;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781320";59,7444658345381;16,9493352335696;609556,401817787;6624563,5458685;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781310";59,7381382133994;16,9533336538186;609801,830587243;6623865,69457953;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781303";59,7328788632132;16,9573139573729;610042,813916234;6623286,76093986;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781292";59,7230327361844;16,9602106180784;610238,038337635;6622195,39076118;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781281";59,7121489645411;16,9778711523823;611267,170894415;6621013,17946554;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781277";59,7021387265653;17,0018751102187;612650,904532871;6619939,25089456;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781114";59,6974786633611;17,0225072097994;613827,510973746;6619455,6653389;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781266";59,6894310756496;17,0326032160176;614423,052893818;6618577,10641669;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781263";59,6852167907379;17,0378288522247;614731,574811091;6618116,961974;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781260";59,6818282923251;17,0420894592863;614983,012386263;6617747,10274184;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781254";59,6734737178531;17,0559806846266;615793,836985066;6616841,16407307;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781244";59,669032034641;17,0642270512754;616273,561513404;6616361,10335141;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781234";59,65736810795;17,0784612530393;617115,844689967;6615087,62773826;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781210";59,6444134775157;17,086819739868;617632,070684964;6613660,2231645;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781149";59,6212585439608;17,0431597069844;615250,856318557;6611005,90083169;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781145";59,615547072259;17,0357385576205;614851,826693617;6610357,20287345;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781024";59,6056825256334;17,0479719784332;615575,740570968;6609280,24119401;"Enköping";"Uppsala län";"T0558";"Haga";282;"Mindre tätort"
"781023";59,6046010327929;17,0522007200059;615818,057921389;6609167,2097541;"Enköping";"Uppsala län";"T0558";"Haga";282;"Mindre tätort"
"781024";59,6060621200726;17,0477025743534;615559,236831227;6609322,03122003;"Enköping";"Uppsala län";"T0558";"Haga";282;"Mindre tätort"
"781145";59,6163366151655;17,0376987041972;614959,693214648;6610448,4920433;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781149";59,6203143128867;17,042380731979;615210,158830759;6610899,430881;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781177";59,6366533128502;17,0527501481794;615738,723773294;6612736,43148936;"Enköping";"Uppsala län";NA;NA;NA;"Utanför tätort"
"781005";59,6347321723615;17,0659040719292;616486,871949528;6612545,56350739;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"781355";59,6387067838453;17,0614608828425;616222,651390942;6612980,25477013;"Enköping";"Uppsala län";"T0532";"Enköping";23988;"Större tätort"
"705003";59,5674652413112;17,5328180724688;643092,071405311;6605970,06530609;"Håbo";"Uppsala län";NA;NA;NA;"Utanför tätort"
"705040";59,5608302164688;17,5423322249131;643657,676546266;6605252,07374222;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705036";59,5570364680371;17,5454093954105;643847,684595268;6604836,46226448;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705034";59,553188473856;17,5525511216863;644267,613446867;6604423,64110972;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705036";59,5560526377878;17,5458008722813;643873,998492819;6604727,80308956;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705038";59,5574293421971;17,5381239701451;643434,426392417;6604864,4399412;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705018";59,55392075763;17,5257217811846;642748,627041109;6604447,1972087;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705108";59,5475196355525;17,5256961309115;642774,271426498;6603734,64960667;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705028";59,5444170332884;17,5240350039685;642693,522568792;6603385,73856433;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705108";59,5484815182051;17,5256036830315;642764,976079568;6603841,51561431;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705018";59,5540599005052;17,5260649372749;642767,426359714;6604463,42220408;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705111";59,5597949122044;17,5364410379914;643329,294766578;6605124,11241689;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705040";59,5615640861515;17,5404770244369;643549,754838986;6605329,74824711;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
"705003";59,5674756125189;17,5327124364117;643086,061340686;6605970,99215531;"Håbo";"Uppsala län";NA;NA;NA;"Utanför tätort"
"705003";59,567888916907;17,5320081203461;643044,529439757;6606015,47912389;"Håbo";"Uppsala län";NA;NA;NA;"Utanför tätort"
"705017";59,5679216820819;17,5267898415286;642749,679800218;6606007,90087302;"Håbo";"Uppsala län";"T0520";"Bålsta";15210;"Större tätort"
